PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,CollectionDate,SampleID,Contaminant,MRL,MethodID,AnalyticalResultsSign,AnalyticalResultValue(µg/L),SampleEventCode,MonitoringRequirement,Region
MI0002790,Grand Rapids,L,5444,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,5/9/2019,4288905,butylated hydroxyanisole,0.03,EPA 530,<,,SEA2,AM,5
MI0002790,Grand Rapids,L,5444,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,5/9/2019,4288905,o-toluidine,0.007,EPA 530,<,,SEA2,AM,5
MI0002790,Grand Rapids,L,5444,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,5/9/2019,4288905,quinoline,0.02,EPA 530,<,,SEA2,AM,5
MI0002790,Grand Rapids,L,5444,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,5/9/2019,4288906,1-butanol,2,EPA 541,<,,SEA2,AM,5
MI0002790,Grand Rapids,L,5444,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,5/9/2019,4288906,2-methoxyethanol,0.4,EPA 541,<,,SEA2,AM,5
MI0002790,Grand Rapids,L,5444,Treatment Plant,SW,TP100,Treatment Plant Tap,EP,5/9/2019,4288906,2-propen-1-ol,0.5,EPA 541,<,,SEA2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP1,13745 Ironwood Dr.,DS,2/12/2019,4199240,HAA5,,EPA 552.3,=,42.373,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP1,13745 Ironwood Dr.,DS,2/12/2019,4199240,HAA6Br,,EPA 552.3,=,13.556,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP1,13745 Ironwood Dr.,DS,2/12/2019,4199240,HAA9,,EPA 552.3,=,55.056,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP1,13745 Ironwood Dr.,DS,5/9/2019,4288907,HAA5,,EPA 552.3,=,60.963,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP1,13745 Ironwood Dr.,DS,5/9/2019,4288907,HAA6Br,,EPA 552.3,=,17.633,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP1,13745 Ironwood Dr.,DS,5/9/2019,4288907,HAA9,,EPA 552.3,=,77.733,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP15,3225 Reynoldsburg,DS,2/12/2019,4199245,HAA5,,EPA 552.3,=,18.357,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP15,3225 Reynoldsburg,DS,2/12/2019,4199245,HAA6Br,,EPA 552.3,=,9.435,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP15,3225 Reynoldsburg,DS,2/12/2019,4199245,HAA9,,EPA 552.3,=,27.315,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP15,3225 Reynoldsburg,DS,5/9/2019,4288912,HAA5,,EPA 552.3,=,60.36,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP15,3225 Reynoldsburg,DS,5/9/2019,4288912,HAA6Br,,EPA 552.3,=,16.37,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP15,3225 Reynoldsburg,DS,5/9/2019,4288912,HAA9,,EPA 552.3,=,75.75,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP2,3557 Briggs,DS,2/12/2019,4199241,HAA5,,EPA 552.3,=,13.69,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP2,3557 Briggs,DS,2/12/2019,4199241,HAA6Br,,EPA 552.3,=,7.868,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP2,3557 Briggs,DS,2/12/2019,4199241,HAA9,,EPA 552.3,=,21.118,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP2,3557 Briggs,DS,5/9/2019,4288908,HAA5,,EPA 552.3,=,35.248,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP2,3557 Briggs,DS,5/9/2019,4288908,HAA6Br,,EPA 552.3,=,14.488,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP2,3557 Briggs,DS,5/9/2019,4288908,HAA9,,EPA 552.3,=,48.988,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP5,Knapp & Blackberry Ln.,DS,2/12/2019,4199242,HAA5,,EPA 552.3,=,44.076,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP5,Knapp & Blackberry Ln.,DS,2/12/2019,4199242,HAA6Br,,EPA 552.3,=,14.133,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP5,Knapp & Blackberry Ln.,DS,2/12/2019,4199242,HAA9,,EPA 552.3,=,57.733,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP5,Knapp & Blackberry Ln.,DS,5/9/2019,4288909,HAA5,,EPA 552.3,=,56.17,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP5,Knapp & Blackberry Ln.,DS,5/9/2019,4288909,HAA6Br,,EPA 552.3,=,16.201,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP5,Knapp & Blackberry Ln.,DS,5/9/2019,4288909,HAA9,,EPA 552.3,=,71.511,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP8,3830 O'Brien,DS,2/12/2019,4199243,HAA5,,EPA 552.3,=,18.449,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP8,3830 O'Brien,DS,2/12/2019,4199243,HAA6Br,,EPA 552.3,=,9.124,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP8,3830 O'Brien,DS,2/12/2019,4199243,HAA9,,EPA 552.3,=,27.204,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP8,3830 O'Brien,DS,5/9/2019,4288910,HAA5,,EPA 552.3,=,30.289,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP8,3830 O'Brien,DS,5/9/2019,4288910,HAA6Br,,EPA 552.3,=,13.769,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DBP8,3830 O'Brien,DS,5/9/2019,4288910,HAA9,,EPA 552.3,=,43.269,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DPB10,2266 Hearthside,DS,2/12/2019,4199244,HAA5,,EPA 552.3,=,31.536,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DPB10,2266 Hearthside,DS,2/12/2019,4199244,HAA6Br,,EPA 552.3,=,12.498,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DPB10,2266 Hearthside,DS,2/12/2019,4199244,HAA9,,EPA 552.3,=,43.198,SEH1,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DPB10,2266 Hearthside,DS,5/9/2019,4288911,HAA5,,EPA 552.3,=,44.575,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DPB10,2266 Hearthside,DS,5/9/2019,4288911,HAA6Br,,EPA 552.3,=,16.641,SEH2,AM,5
MI0002790,Grand Rapids,L,10001,Distribution System,SW,DPB10,2266 Hearthside,DS,5/9/2019,4288911,HAA9,,EPA 552.3,=,60.241,SEH2,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,5/1/2018,1053234,anatoxin-a,0.03,EPA 545,<,,SEC1,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,5/1/2018,1053234,cylindrospermopsin,0.09,EPA 545,<,,SEC1,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,5/1/2018,1053234,total microcystin,0.3,EPA 546,<,,SEC1,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,5/23/2018,1057163,anatoxin-a,0.03,EPA 545,<,,SEC2,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,5/23/2018,1057163,cylindrospermopsin,0.09,EPA 545,<,,SEC2,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,5/23/2018,1057163,total microcystin,0.3,EPA 546,<,,SEC2,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,6/4/2018,1058620,anatoxin-a,0.03,EPA 545,<,,SEC3,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,6/4/2018,1058620,cylindrospermopsin,0.09,EPA 545,<,,SEC3,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,6/4/2018,1058620,total microcystin,0.3,EPA 546,<,,SEC3,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,6/19/2018,1062686,anatoxin-a,0.03,EPA 545,<,,SEC4,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,6/19/2018,1062686,cylindrospermopsin,0.09,EPA 545,<,,SEC4,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,6/19/2018,1062686,total microcystin,0.3,EPA 546,<,,SEC4,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,7/2/2018,1064990,anatoxin-a,0.03,EPA 545,<,,SEC5,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,7/2/2018,1064990,cylindrospermopsin,0.09,EPA 545,<,,SEC5,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,7/2/2018,1064990,total microcystin,0.3,EPA 546,<,,SEC5,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,7/23/2018,1069097,anatoxin-a,0.03,EPA 545,<,,SEC6,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,7/23/2018,1069097,cylindrospermopsin,0.09,EPA 545,<,,SEC6,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,7/23/2018,1069097,total microcystin,0.3,EPA 546,<,,SEC6,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,8/6/2018,1071895,anatoxin-a,0.03,EPA 545,<,,SEC7,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,8/6/2018,1071895,cylindrospermopsin,0.09,EPA 545,<,,SEC7,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,8/6/2018,1071895,total microcystin,0.3,EPA 546,<,,SEC7,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,8/20/2018,1074979,anatoxin-a,0.03,EPA 545,<,,SEC8,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,8/20/2018,1074979,cylindrospermopsin,0.09,EPA 545,<,,SEC8,AM,5
MI0002820,Grandville,L,5486,Wyoming Connection,SW,CC200,Primary Connection,EP,8/20/2018,1074979,total microcystin,0.3,EPA 546,<,,SEC8,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,1-butanol,2,EPA 541,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,2-methoxyethanol,0.4,EPA 541,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,2-propen-1-ol,0.5,EPA 541,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,butylated hydroxyanisole,0.03,EPA 530,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,chlorpyrifos,0.03,EPA 525.3,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,dimethipin,0.2,EPA 525.3,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,ethoprop,0.03,EPA 525.3,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,germanium,0.3,EPA 200.8,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,manganese,0.4,EPA 200.8,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,o-toluidine,0.007,EPA 530,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,oxyfluorfen,0.05,EPA 525.3,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,profenofos,0.3,EPA 525.3,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,quinoline,0.02,EPA 530,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,tebuconazole,0.2,EPA 525.3,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,total permethrin,0.04,EPA 525.3,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,2/4/2019,109922P,tribufos,0.07,EPA 525.3,<,,SEA1,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,1-butanol,2,EPA 541,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,2-methoxyethanol,0.4,EPA 541,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,2-propen-1-ol,0.5,EPA 541,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,butylated hydroxyanisole,0.03,EPA 530,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,chlorpyrifos,0.03,EPA 525.3,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,dimethipin,0.2,EPA 525.3,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,ethoprop,0.03,EPA 525.3,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,germanium,0.3,EPA 200.8,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,manganese,0.4,EPA 200.8,=,0.426,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,o-toluidine,0.007,EPA 530,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,oxyfluorfen,0.05,EPA 525.3,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,profenofos,0.3,EPA 525.3,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,quinoline,0.02,EPA 530,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,tebuconazole,0.2,EPA 525.3,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,total permethrin,0.04,EPA 525.3,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,4/9/2019,111283P,tribufos,0.07,EPA 525.3,<,,SEA2,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,1-butanol,2,EPA 541,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,2-methoxyethanol,0.4,EPA 541,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,2-propen-1-ol,0.5,EPA 541,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,butylated hydroxyanisole,0.03,EPA 530,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,chlorpyrifos,0.03,EPA 525.3,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,dimethipin,0.2,EPA 525.3,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,ethoprop,0.03,EPA 525.3,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,germanium,0.3,EPA 200.8,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,manganese,0.4,EPA 200.8,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,o-toluidine,0.007,EPA 530,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,oxyfluorfen,0.05,EPA 525.3,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,profenofos,0.3,EPA 525.3,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,quinoline,0.02,EPA 530,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,tebuconazole,0.2,EPA 525.3,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,total permethrin,0.04,EPA 525.3,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,20001,Treatment Plant,SW,EP1,Entry Point Tap,EP,7/16/2019,113255P,tribufos,0.07,EPA 525.3,<,,SEA3,AM,5
MI0002890,Grosse Pointe Farms,S,30001,Distribution System,SW,DS1,19218 Mack Ave.,DS,2/4/2019,509923P,HAA5,,EPA 552.3,=,7.063,SEH1,AM,5
MI0002890,Grosse Pointe Farms,S,30001,Distribution System,SW,DS1,19218 Mack Ave.,DS,2/4/2019,509923P,HAA6Br,,EPA 552.3,=,5.868,SEH1,AM,5
MI0002890,Grosse Pointe Farms,S,30001,Distribution System,SW,DS1,19218 Mack Ave.,DS,2/4/2019,509923P,HAA9,,EPA 552.3,=,12.499,SEH1,AM,5
MI0002890,Grosse Pointe Farms,S,30001,Distribution System,SW,DS1,19218 Mack Ave.,DS,4/9/2019,511284P,HAA5,,EPA 552.3,=,12.458,SEH2,AM,5
MI0002890,Grosse Pointe Farms,S,30001,Distribution System,SW,DS1,19218 Mack Ave.,DS,4/9/2019,511284P,HAA6Br,,EPA 552.3,=,6.908,SEH2,AM,5
MI0002890,Grosse Pointe Farms,S,30001,Distribution System,SW,DS1,19218 Mack Ave.,DS,4/9/2019,511284P,HAA9,,EPA 552.3,=,18.558,SEH2,AM,5
MI0002890,Grosse Pointe Farms,S,30001,Distribution System,SW,DS1,19218 Mack Ave.,DS,7/16/2019,513256P,HAA5,,EPA 552.3,=,9.407,SEH3,AM,5
MI0002890,Grosse Pointe Farms,S,30001,Distribution System,SW,DS1,19218 Mack Ave.,DS,7/16/2019,513256P,HAA6Br,,EPA 552.3,=,4.612,SEH3,AM,5
MI0002890,Grosse Pointe Farms,S,30001,Distribution System,SW,DS1,19218 Mack Ave.,DS,7/16/2019,513256P,HAA9,,EPA 552.3,=,13.169,SEH3,AM,5
MI0002970,Hamtramck,L,4944,Distribution System,SW,DBP1,3401 Evaline,DS,7/9/2019,35481036002SEH1,HAA5,,EPA 552.3,=,16.06,SEH1,AM,5
MI0002970,Hamtramck,L,4944,Distribution System,SW,DBP1,3401 Evaline,DS,7/9/2019,35481036002SEH1,HAA6Br,,EPA 552.3,=,6.36,SEH1,AM,5
MI0002970,Hamtramck,L,4944,Distribution System,SW,DBP1,3401 Evaline,DS,7/9/2019,35481036002SEH1,HAA9,,EPA 552.3,=,21.56,SEH1,AM,5
MI0002970,Hamtramck,L,4944,Distribution System,SW,DBP2,2625 Caniff,DS,7/9/2019,35481036003SEH1,HAA5,,EPA 552.3,=,18.25,SEH1,AM,5
MI0002970,Hamtramck,L,4944,Distribution System,SW,DBP2,2625 Caniff,DS,7/9/2019,35481036003SEH1,HAA6Br,,EPA 552.3,=,6.91,SEH1,AM,5
MI0002970,Hamtramck,L,4944,Distribution System,SW,DBP2,2625 Caniff,DS,7/9/2019,35481036003SEH1,HAA9,,EPA 552.3,=,24.01,SEH1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,1-butanol,2,EPA 541,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,2-methoxyethanol,0.4,EPA 541,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,2-propen-1-ol,0.5,EPA 541,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,alpha-hexachlorocyclohexane,0.01,EPA 525.3,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,butylated hydroxyanisole,0.03,EPA 530,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,chlorpyrifos,0.03,EPA 525.3,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,dimethipin,0.2,EPA 525.3,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,ethoprop,0.03,EPA 525.3,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,germanium,0.3,EPA 200.8,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,manganese,0.4,EPA 200.8,=,1.2,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,o-toluidine,0.007,EPA 530,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,oxyfluorfen,0.05,EPA 525.3,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,profenofos,0.3,EPA 525.3,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,quinoline,0.02,EPA 530,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,tebuconazole,0.2,EPA 525.3,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,total permethrin,0.04,EPA 525.3,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,7/9/2019,35481036001SEA1,tribufos,0.07,EPA 525.3,<,,SEA1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,3/12/2019,35453716001SEC1,anatoxin-a,0.03,EPA 545,<,,SEC1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,3/12/2019,35453716001SEC1,cylindrospermopsin,0.09,EPA 545,<,,SEC1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,3/12/2019,35453716001SEC1,total microcystin,0.3,EPA 546,<,,SEC1,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,3/27/2019,35457207001SEC2,anatoxin-a,0.03,EPA 545,<,,SEC2,AM,5
MI0002970,Hamtramck,L,10928,Detroit Connection,SW,CC002,Primary Connection,EP,3/27/2019,35457207001SEC2,cylindrospermopsin,0.09,EPA 545,<,,SEC2,AM,5
